Year,Level,Division,Test,RawScore,Percentile
2024,4,Bilingual,Total Score,86,61
2024,4,Bilingual,Total Score,86,62
2024,4,Bilingual,Total Score,86,63
2024,4,Bilingual,Total Score,86,64
2024,4,Bilingual,Total Score,87,65
2024,4,Bilingual,Total Score,87,66
2024,4,Bilingual,Total Score,87,67
2024,4,Bilingual,Total Score,87,68
2024,4,Bilingual,Total Score,88,69
2024,4,Bilingual,Total Score,88,70
2024,4,Bilingual,Total Score,88,71
2024,4,Bilingual,Total Score,88,72
2024,4,Bilingual,Total Score,89,73
2024,4,Bilingual,Total Score,89,74
2024,4,Bilingual,Total Score,89,75
2024,4,Bilingual,Total Score,89,76
2024,4,Bilingual,Total Score,90,77
2024,4,Bilingual,Total Score,90,78
2024,4,Bilingual,Total Score,90,79
2024,4,Bilingual,Total Score,90,80
2024,4,Bilingual,Total Score,90,81
2024,4,Bilingual,Total Score,91,82
2024,4,Bilingual,Total Score,91,83
2024,4,Bilingual,Total Score,91,84
2024,4,Bilingual,Total Score,92,85
2024,4,Bilingual,Total Score,92,86
2024,4,Bilingual,Total Score,92,87
2024,4,Bilingual,Total Score,93,88
2024,4,Bilingual,Total Score,93,89
2024,4,Bilingual,Total Score,93,90
2024,4,Bilingual,Total Score,93,91
2024,4,Bilingual,Total Score,94,92
2024,4,Bilingual,Total Score,94,93
2024,4,Bilingual,Total Score,94,94
2024,4,Bilingual,Total Score,95,95
2024,4,Bilingual,Total Score,96,96
2024,4,Bilingual,Total Score,96,97
2024,4,Bilingual,Total Score,97,98
2024,4,Bilingual,Total Score,98,99
2024,5,Classroom Experience,Total Score,0,0
2024,5,Classroom Experience,Total Score,1,1
2024,5,Classroom Experience,Total Score,2,1
2024,5,Classroom Experience,Total Score,3,1
2024,5,Classroom Experience,Total Score,4,1
2024,5,Classroom Experience,Total Score,5,1
2024,5,Classroom Experience,Total Score,6,1
2024,5,Classroom Experience,Total Score,7,1
2024,5,Classroom Experience,Total Score,8,1
2024,5,Classroom Experience,Total Score,9,1
2024,5,Classroom Experience,Total Score,10,1
2024,5,Classroom Experience,Total Score,11,1
2024,5,Classroom Experience,Total Score,12,1
2024,5,Classroom Experience,Total Score,13,1
2024,5,Classroom Experience,Total Score,14,1
2024,5,Classroom Experience,Total Score,15,2
2024,5,Classroom Experience,Total Score,16,2
2024,5,Classroom Experience,Total Score,17,2
2024,5,Classroom Experience,Total Score,18,2
2024,5,Classroom Experience,Total Score,19,3
2024,5,Classroom Experience,Total Score,20,3
2024,5,Classroom Experience,Total Score,21,3
2024,5,Classroom Experience,Total Score,22,3
2024,5,Classroom Experience,Total Score,23,4
2024,5,Classroom Experience,Total Score,24,4
2024,5,Classroom Experience,Total Score,25,4
2024,5,Classroom Experience,Total Score,26,4
2024,5,Classroom Experience,Total Score,27,5
2024,5,Classroom Experience,Total Score,28,5
2024,5,Classroom Experience,Total Score,29,5
2024,5,Classroom Experience,Total Score,30,6
2024,5,Classroom Experience,Total Score,31,6
2024,5,Classroom Experience,Total Score,32,6
2024,5,Classroom Experience,Total Score,33,7
2024,5,Classroom Experience,Total Score,34,7
2024,5,Classroom Experience,Total Score,35,8
2024,5,Classroom Experience,Total Score,36,8
2024,5,Classroom Experience,Total Score,37,9
2024,5,Classroom Experience,Total Score,38,10
2024,5,Classroom Experience,Total Score,39,10
2024,5,Classroom Experience,Total Score,40,11
2024,5,Classroom Experience,Total Score,41,12
2024,5,Classroom Experience,Total Score,42,12
2024,5,Classroom Experience,Total Score,43,12
2024,5,Classroom Experience,Total Score,44,13
2024,5,Classroom Experience,Total Score,45,14
2024,5,Classroom Experience,Total Score,46,15
2024,5,Classroom Experience,Total Score,47,16
2024,5,Classroom Experience,Total Score,48,17
2024,5,Classroom Experience,Total Score,49,18
2024,5,Classroom Experience,Total Score,50,19
2024,5,Classroom Experience,Total Score,51,20
2024,5,Classroom Experience,Total Score,52,21
2024,5,Classroom Experience,Total Score,52,22
2024,5,Classroom Experience,Total Score,53,23
2024,5,Classroom Experience,Total Score,54,24
2024,5,Classroom Experience,Total Score,55,25
2024,5,Classroom Experience,Total Score,55,26
2024,5,Classroom Experience,Total Score,56,27
2024,5,Classroom Experience,Total Score,56,28
2024,5,Classroom Experience,Total Score,57,29
2024,5,Classroom Experience,Total Score,58,30
2024,5,Classroom Experience,Total Score,58,31
2024,5,Classroom Experience,Total Score,59,32
2024,5,Classroom Experience,Total Score,59,33
2024,5,Classroom Experience,Total Score,59,34
2024,5,Classroom Experience,Total Score,60,35
2024,5,Classroom Experience,Total Score,61,36
2024,5,Classroom Experience,Total Score,61,37
2024,5,Classroom Experience,Total Score,62,38
2024,5,Classroom Experience,Total Score,62,39
2024,5,Classroom Experience,Total Score,63,40
2024,5,Classroom Experience,Total Score,63,41
2024,5,Classroom Experience,Total Score,64,42
2024,5,Classroom Experience,Total Score,64,43
2024,5,Classroom Experience,Total Score,65,44
2024,5,Classroom Experience,Total Score,65,45
2024,5,Classroom Experience,Total Score,66,46
2024,5,Classroom Experience,Total Score,66,47
2024,5,Classroom Experience,Total Score,67,48
2024,5,Classroom Experience,Total Score,67,49
2024,5,Classroom Experience,Total Score,67,50
2024,5,Classroom Experience,Total Score,68,51
2024,5,Classroom Experience,Total Score,68,52
2024,5,Classroom Experience,Total Score,69,53
2024,5,Classroom Experience,Total Score,69,54
2024,5,Classroom Experience,Total Score,70,55
2024,5,Classroom Experience,Total Score,70,56
2024,5,Classroom Experience,Total Score,71,57
2024,5,Classroom Experience,Total Score,71,58
2024,5,Classroom Experience,Total Score,72,59
2024,5,Classroom Experience,Total Score,72,60
2024,5,Classroom Experience,Total Score,72,61
2024,5,Classroom Experience,Total Score,73,62
2024,5,Classroom Experience,Total Score,73,63
2024,5,Classroom Experience,Total Score,74,64
2024,5,Classroom Experience,Total Score,74,65
2024,5,Classroom Experience,Total Score,74,66
2024,5,Classroom Experience,Total Score,75,67
2024,5,Classroom Experience,Total Score,75,68
2024,5,Classroom Experience,Total Score,76,69
2024,5,Classroom Experience,Total Score,76,70
2024,5,Classroom Experience,Total Score,76,71
2024,5,Classroom Experience,Total Score,77,72
2024,5,Classroom Experience,Total Score,77,73
2024,5,Classroom Experience,Total Score,78,74
2024,5,Classroom Experience,Total Score,78,75
2024,5,Classroom Experience,Total Score,78,76
2024,5,Classroom Experience,Total Score,79,77
2024,5,Classroom Experience,Total Score,79,78
2024,5,Classroom Experience,Total Score,80,79
2024,5,Classroom Experience,Total Score,80,80
2024,5,Classroom Experience,Total Score,81,81
2024,5,Classroom Experience,Total Score,81,82
2024,5,Classroom Experience,Total Score,82,83
2024,5,Classroom Experience,Total Score,82,84
2024,5,Classroom Experience,Total Score,82,85
2024,5,Classroom Experience,Total Score,83,86
2024,5,Classroom Experience,Total Score,83,87
2024,5,Classroom Experience,Total Score,84,88
2024,5,Classroom Experience,Total Score,85,89
2024,5,Classroom Experience,Total Score,85,90
2024,5,Classroom Experience,Total Score,86,91
2024,5,Classroom Experience,Total Score,87,92
2024,5,Classroom Experience,Total Score,87,93
2024,5,Classroom Experience,Total Score,88,94
2024,5,Classroom Experience,Total Score,89,95
2024,5,Classroom Experience,Total Score,90,96
2024,5,Classroom Experience,Total Score,91,97
2024,5,Classroom Experience,Total Score,92,98
2024,5,Classroom Experience,Total Score,93,99
2024,5,Outside Experience,Total Score,0,0
2024,5,Outside Experience,Total Score,1,0
2024,5,Outside Experience,Total Score,2,0
2024,5,Outside Experience,Total Score,3,0
2024,5,Outside Experience,Total Score,4,0
2024,5,Outside Experience,Total Score,5,0
2024,5,Outside Experience,Total Score,6,0
2024,5,Outside Experience,Total Score,7,0
2024,5,Outside Experience,Total Score,8,0
2024,5,Outside Experience,Total Score,9,0
2024,5,Outside Experience,Total Score,10,0
2024,5,Outside Experience,Total Score,11,0
2024,5,Outside Experience,Total Score,12,0
2024,5,Outside Experience,Total Score,13,0
2024,5,Outside Experience,Total Score,14,0
2024,5,Outside Experience,Total Score,15,0
2024,5,Outside Experience,Total Score,16,0
2024,5,Outside Experience,Total Score,17,1
2024,5,Outside Experience,Total Score,18,1
2024,5,Outside Experience,Total Score,19,1
2024,5,Outside Experience,Total Score,20,1
2024,5,Outside Experience,Total Score,21,2
2024,5,Outside Experience,Total Score,22,2
2024,5,Outside Experience,Total Score,23,2
2024,5,Outside Experience,Total Score,24,2
2024,5,Outside Experience,Total Score,25,2
2024,5,Outside Experience,Total Score,26,3
2024,5,Outside Experience,Total Score,27,3
2024,5,Outside Experience,Total Score,28,3
2024,5,Outside Experience,Total Score,29,3
2024,5,Outside Experience,Total Score,30,3
2024,5,Outside Experience,Total Score,31,3
2024,5,Outside Experience,Total Score,32,3
2024,5,Outside Experience,Total Score,33,3
2024,5,Outside Experience,Total Score,34,3
2024,5,Outside Experience,Total Score,35,3
2024,5,Outside Experience,Total Score,36,3
2024,5,Outside Experience,Total Score,37,3
2024,5,Outside Experience,Total Score,38,3
2024,5,Outside Experience,Total Score,39,4
2024,5,Outside Experience,Total Score,40,4
2024,5,Outside Experience,Total Score,41,4
2024,5,Outside Experience,Total Score,42,4
2024,5,Outside Experience,Total Score,43,4
2024,5,Outside Experience,Total Score,44,5
2024,5,Outside Experience,Total Score,45,5
2024,5,Outside Experience,Total Score,46,6
2024,5,Outside Experience,Total Score,47,7
2024,5,Outside Experience,Total Score,48,7
2024,5,Outside Experience,Total Score,49,7
2024,5,Outside Experience,Total Score,50,8
2024,5,Outside Experience,Total Score,51,8
2024,5,Outside Experience,Total Score,51,9
2024,5,Outside Experience,Total Score,52,10
2024,5,Outside Experience,Total Score,53,10
2024,5,Outside Experience,Total Score,54,10
2024,5,Outside Experience,Total Score,54,11
2024,5,Outside Experience,Total Score,55,12
2024,5,Outside Experience,Total Score,56,13
2024,5,Outside Experience,Total Score,57,14
2024,5,Outside Experience,Total Score,58,14
2024,5,Outside Experience,Total Score,59,14
2024,5,Outside Experience,Total Score,60,14
2024,5,Outside Experience,Total Score,61,15
2024,5,Outside Experience,Total Score,62,16
2024,5,Outside Experience,Total Score,63,17
2024,5,Outside Experience,Total Score,64,18
2024,5,Outside Experience,Total Score,64,19
2024,5,Outside Experience,Total Score,64,20
2024,5,Outside Experience,Total Score,65,21
2024,5,Outside Experience,Total Score,65,22
2024,5,Outside Experience,Total Score,65,23
2024,5,Outside Experience,Total Score,66,24
2024,5,Outside Experience,Total Score,66,25
2024,5,Outside Experience,Total Score,66,26
2024,5,Outside Experience,Total Score,67,27
2024,5,Outside Experience,Total Score,68,28
2024,5,Outside Experience,Total Score,69,29
2024,5,Outside Experience,Total Score,69,30
2024,5,Outside Experience,Total Score,69,31
2024,5,Outside Experience,Total Score,69,32
2024,5,Outside Experience,Total Score,70,33
2024,5,Outside Experience,Total Score,70,34
2024,5,Outside Experience,Total Score,71,35
2024,5,Outside Experience,Total Score,72,36
2024,5,Outside Experience,Total Score,72,37
2024,5,Outside Experience,Total Score,72,38
2024,5,Outside Experience,Total Score,73,39
2024,5,Outside Experience,Total Score,73,40
2024,5,Outside Experience,Total Score,73,41
2024,5,Outside Experience,Total Score,74,42
2024,5,Outside Experience,Total Score,74,43
2024,5,Outside Experience,Total Score,74,44
2024,5,Outside Experience,Total Score,74,45
2024,5,Outside Experience,Total Score,74,46
2024,5,Outside Experience,Total Score,75,47
2024,5,Outside Experience,Total Score,75,48
2024,5,Outside Experience,Total Score,76,49
2024,5,Outside Experience,Total Score,76,50
2024,5,Outside Experience,Total Score,76,51
2024,5,Outside Experience,Total Score,76,52
2024,5,Outside Experience,Total Score,77,53
2024,5,Outside Experience,Total Score,77,54
2024,5,Outside Experience,Total Score,78,55
2024,5,Outside Experience,Total Score,78,56
2024,5,Outside Experience,Total Score,78,57
2024,5,Outside Experience,Total Score,78,58
2024,5,Outside Experience,Total Score,78,59
2024,5,Outside Experience,Total Score,79,60
2024,5,Outside Experience,Total Score,80,61
2024,5,Outside Experience,Total Score,80,62
2024,5,Outside Experience,Total Score,80,63
2024,5,Outside Experience,Total Score,80,64
2024,5,Outside Experience,Total Score,81,65
2024,5,Outside Experience,Total Score,81,66
2024,5,Outside Experience,Total Score,81,67
2024,5,Outside Experience,Total Score,82,68
2024,5,Outside Experience,Total Score,82,69
2024,5,Outside Experience,Total Score,83,70
2024,5,Outside Experience,Total Score,83,71
2024,5,Outside Experience,Total Score,83,72
2024,5,Outside Experience,Total Score,83,73
2024,5,Outside Experience,Total Score,83,74
2024,5,Outside Experience,Total Score,84,75
2024,5,Outside Experience,Total Score,84,76
2024,5,Outside Experience,Total Score,84,77
2024,5,Outside Experience,Total Score,85,78
2024,5,Outside Experience,Total Score,85,79
2024,5,Outside Experience,Total Score,86,80
2024,5,Outside Experience,Total Score,86,81
2024,5,Outside Experience,Total Score,86,82
2024,5,Outside Experience,Total Score,86,83
2024,5,Outside Experience,Total Score,87,84
2024,5,Outside Experience,Total Score,87,85
2024,5,Outside Experience,Total Score,87,86
2024,5,Outside Experience,Total Score,88,87
2024,5,Outside Experience,Total Score,88,88
2024,5,Outside Experience,Total Score,89,89
2024,5,Outside Experience,Total Score,89,90
2024,5,Outside Experience,Total Score,89,91
2024,5,Outside Experience,Total Score,90,92
2024,5,Outside Experience,Total Score,90,93
2024,5,Outside Experience,Total Score,90,94
2024,5,Outside Experience,Total Score,90,95
2024,5,Outside Experience,Total Score,91,96
2024,5,Outside Experience,Total Score,92,96
2024,5,Outside Experience,Total Score,93,97
2024,5,Outside Experience,Total Score,94,98
2024,5,Outside Experience,Total Score,95,99
2024,5,Bilingual,Total Score,0,0
2024,5,Bilingual,Total Score,1,0
2024,5,Bilingual,Total Score,2,0
2024,5,Bilingual,Total Score,3,0
2024,5,Bilingual,Total Score,4,0
2024,5,Bilingual,Total Score,5,0
2024,5,Bilingual,Total Score,6,0
2024,5,Bilingual,Total Score,7,0
2024,5,Bilingual,Total Score,8,0
2024,5,Bilingual,Total Score,9,0
2024,5,Bilingual,Total Score,10,0
2024,5,Bilingual,Total Score,11,0
2024,5,Bilingual,Total Score,12,0
2024,5,Bilingual,Total Score,13,0
2024,5,Bilingual,Total Score,14,0
2024,5,Bilingual,Total Score,15,1
2024,5,Bilingual,Total Score,16,1
2024,5,Bilingual,Total Score,17,1
2024,5,Bilingual,Total Score,18,1
2024,5,Bilingual,Total Score,19,1
2024,5,Bilingual,Total Score,20,1
2024,5,Bilingual,Total Score,21,1
2024,5,Bilingual,Total Score,22,1
2024,5,Bilingual,Total Score,23,1
2024,5,Bilingual,Total Score,24,1
2024,5,Bilingual,Total Score,25,2
2024,5,Bilingual,Total Score,26,2
2024,5,Bilingual,Total Score,27,2
2024,5,Bilingual,Total Score,28,2
2024,5,Bilingual,Total Score,29,2
2024,5,Bilingual,Total Score,30,2
2024,5,Bilingual,Total Score,31,2
2024,5,Bilingual,Total Score,32,3
2024,5,Bilingual,Total Score,33,3
2024,5,Bilingual,Total Score,34,3
2024,5,Bilingual,Total Score,35,3
2024,5,Bilingual,Total Score,36,3
2024,5,Bilingual,Total Score,37,4
2024,5,Bilingual,Total Score,38,4
2024,5,Bilingual,Total Score,39,4
2024,5,Bilingual,Total Score,40,4
2024,5,Bilingual,Total Score,41,5
2024,5,Bilingual,Total Score,42,5
2024,5,Bilingual,Total Score,43,5
2024,5,Bilingual,Total Score,44,6
2024,5,Bilingual,Total Score,45,6
2024,5,Bilingual,Total Score,46,6
2024,5,Bilingual,Total Score,47,7
2024,5,Bilingual,Total Score,48,7
2024,5,Bilingual,Total Score,49,7
2024,5,Bilingual,Total Score,50,8
2024,5,Bilingual,Total Score,51,8
2024,5,Bilingual,Total Score,52,9
2024,5,Bilingual,Total Score,53,10
2024,5,Bilingual,Total Score,54,11
2024,5,Bilingual,Total Score,55,11
2024,5,Bilingual,Total Score,56,12
2024,5,Bilingual,Total Score,57,13
2024,5,Bilingual,Total Score,58,14
2024,5,Bilingual,Total Score,59,15
2024,5,Bilingual,Total Score,60,16
2024,5,Bilingual,Total Score,61,17
2024,5,Bilingual,Total Score,62,18
2024,5,Bilingual,Total Score,63,19
2024,5,Bilingual,Total Score,63,20
2024,5,Bilingual,Total Score,64,21
2024,5,Bilingual,Total Score,65,22
2024,5,Bilingual,Total Score,65,23
2024,5,Bilingual,Total Score,66,24
2024,5,Bilingual,Total Score,66,25
2024,5,Bilingual,Total Score,67,26
2024,5,Bilingual,Total Score,67,27
2024,5,Bilingual,Total Score,68,28
2024,5,Bilingual,Total Score,69,29
2024,5,Bilingual,Total Score,69,30
2024,5,Bilingual,Total Score,70,31
2024,5,Bilingual,Total Score,71,32
2024,5,Bilingual,Total Score,71,33
2024,5,Bilingual,Total Score,71,34
2024,5,Bilingual,Total Score,72,35
2024,5,Bilingual,Total Score,73,36
2024,5,Bilingual,Total Score,73,37
2024,5,Bilingual,Total Score,73,38
2024,5,Bilingual,Total Score,74,39
2024,5,Bilingual,Total Score,74,40
2024,5,Bilingual,Total Score,74,41
2024,5,Bilingual,Total Score,75,42
2024,5,Bilingual,Total Score,75,43
2024,5,Bilingual,Total Score,75,44
2024,5,Bilingual,Total Score,76,45
2024,5,Bilingual,Total Score,76,46
2024,5,Bilingual,Total Score,76,47
2024,5,Bilingual,Total Score,77,48
2024,5,Bilingual,Total Score,77,49
2024,5,Bilingual,Total Score,77,50
2024,5,Bilingual,Total Score,78,51
2024,5,Bilingual,Total Score,78,52
2024,5,Bilingual,Total Score,78,53
2024,5,Bilingual,Total Score,78,54
2024,5,Bilingual,Total Score,79,55
2024,5,Bilingual,Total Score,79,56
2024,5,Bilingual,Total Score,79,57
2024,5,Bilingual,Total Score,80,58
2024,5,Bilingual,Total Score,80,59
2024,5,Bilingual,Total Score,80,60
2024,5,Bilingual,Total Score,81,61
2024,5,Bilingual,Total Score,81,62
2024,5,Bilingual,Total Score,81,63
2024,5,Bilingual,Total Score,81,64
2024,5,Bilingual,Total Score,82,65
2024,5,Bilingual,Total Score,82,66
2024,5,Bilingual,Total Score,82,67
2024,5,Bilingual,Total Score,82,68
2024,5,Bilingual,Total Score,83,69
2024,5,Bilingual,Total Score,83,70
2024,5,Bilingual,Total Score,83,71
2024,5,Bilingual,Total Score,84,72
